shipment_id,origin_city,dest_city,mode,carrier,dest_tier,distance_km,weight_kg,delivery_time_days,cost_inr,delayed,ship_date
1160,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,237.0,4.7,1.5,403.0,0,2026-08-27
1161,Kochi,Chennai,Road,Partner-A,Tier-1,368.0,4.39,2.5,617.0,0,2026-06-17
1162,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,411.0,4.49,1.1,601.0,0,2026-01-06
1163,Chennai,Nagpur,Road,InHouse Fleet,Tier-2,471.0,11.59,1.2,761.0,0,2026-03-17
1164,Nagpur,Coimbatore,Road,InHouse Fleet,Tier-2,654.0,10.83,3.2,965.0,0,2026-04-25
1166,Chennai,Bengaluru,Road,Partner-B,Tier-1,86.0,7.1,0.5,258.0,0,2026-01-12
1167,Coimbatore,Nagpur,Rail,InHouse Fleet,Tier-2,332.0,5.97,1.4,409.0,0,2026-01-12
1168,Nagpur,Bengaluru,Road,InHouse Fleet,Tier-1,416.0,4.66,2.3,514.0,0,2026-03-14
1169,Hyderabad,Chennai,Air,InHouse Fleet,Tier-1,281.0,,1.2,2499.0,0,2026-04-16
1170,Hyderabad,Kochi,Road,Partner-A,Tier-2,686.0,1.51,2.5,724.0,1,2026-05-30
1171,Kochi,Hyderabad,Road,InHouse Fleet,Tier-1,347.0,3.92,1.8,507.0,0,2026-02-18
1172,Hyderabad,Indore,Road,Partner-A,Tier-2,474.0,6.75,3.6,722.0,0,2026-06-27
1173,Hyderabad,Coimbatore,Road,InHouse Fleet,Tier-2,642.0,1.22,3.5,661.0,0,2026-07-27
1174,Indore,Chennai,Road,InHouse Fleet,Tier-1,128.0,3.35,0.9,253.0,0,2026-01-04
1175,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,600.0,20.5,3.0,1130.0,0,2026-06-27
1176,Indore,Chennai,Road,Partner-B,Tier-1,106.0,10.34,1.5,382.0,0,2026-01-03
1177,Indore,Nagpur,Road,Partner-B,Tier-2,615.0,3.33,2.4,716.0,0,2026-05-24
1178,Kochi,Coimbatore,Air,InHouse Fleet,Tier-2,462.0,3.24,0.8,1502.0,0,2026-01-14
1180,Hyderabad,Bengaluru,Road,Partner-B,Tier-1,453.0,1.52,2.3,539.0,0,2026-03-05
1181,Nagpur,Bengaluru,Road,InHouse Fleet,Tier-1,290.0,3.73,1.5,459.0,0,2026-04-30
1182,Kochi,Hyderabad,Road,Partner-B,Tier-1,257.0,8.04,1.3,416.0,0,2026-06-18
1183,Kochi,Indore,Road,InHouse Fleet,Tier-2,804.0,7.08,2.3,903.0,0,2026-08-18
1184,Pune,Kochi,Road,Partner-B,Tier-2,655.0,3.89,3.1,697.0,0,2026-03-09
1185,Kochi,Pune,Road,Partner-A,Tier-1,443.0,2.37,1.5,544.0,0,2026-02-28
1186,Pune,Nagpur,Road,Partner-B,Tier-2,473.0,4.61,1.6,604.0,0,2026-05-10
1187,Kochi,Hyderabad,Road,Partner-A,Tier-1,97.0,4.53,1.7,144.0,0,2026-04-29
1188,Bengaluru,Pune,Road,InHouse Fleet,Tier-1,369.0,9.43,1.7,765.0,0,2026-01-10
1189,Hyderabad,Chennai,Air,Partner-B,Tier-1,293.0,6.34,1.2,1186.0,0,2026-03-16
1190,Kochi,Nagpur,Air,InHouse Fleet,Tier-2,763.0,5.73,2.2,2368.0,0,2026-08-19
1191,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,336.0,12.29,2.5,723.0,0,2026-03-31
1192,Hyderabad,Kochi,Rail,Partner-A,Tier-2,687.0,15.3,1.5,821.0,0,2026-04-11
1193,Coimbatore,Indore,Rail,Partner-A,Tier-2,358.0,7.01,1.6,500.0,0,2026-06-03
1194,Kochi,Coimbatore,Road,Partner-B,Tier-2,990.0,7.14,2.4,1089.0,0,2026-05-12
1195,Chennai,Nagpur,Road,InHouse Fleet,Tier-2,620.0,4.86,2.1,770.0,0,2026-08-06
1196,Coimbatore,Pune,Road,Partner-A,Tier-1,476.0,2.57,2.1,442.0,0,2026-08-18
1197,Chennai,Kochi,Rail,Partner-A,Tier-2,500.0,9.96,1.7,694.0,0,2026-01-28
1198,Hyderabad,Coimbatore,Air,InHouse Fleet,Tier-2,705.0,8.64,0.9,2419.0,0,2026-05-10
1199,Hyderabad,Bengaluru,Road,InHouse Fleet,Tier-1,115.0,5.18,0.6,217.0,0,2026-03-07
1200,Coimbatore,Pune,Road,InHouse Fleet,Tier-1,431.0,6.36,2.4,665.0,0,2026-05-24
1201,Coimbatore,Hyderabad,Road,InHouse Fleet,Tier-1,286.0,11.74,2.6,729.0,0,2026-05-04
1202,Chennai,Bengaluru,Road,Partner-B,Tier-1,355.0,13.1,1.0,671.0,0,2026-02-26
1203,Pune,Kochi,Road,Partner-A,Tier-2,776.0,0.31,2.5,774.0,0,2026-05-31
1204,Chennai,Bengaluru,Air,Partner-A,Tier-1,128.0,3.14,1.5,681.0,0,2026-05-31
1205,Coimbatore,Hyderabad,Road,Partner-B,Tier-1,227.0,5.17,1.5,367.0,0,2026-07-24
1207,Coimbatore,Bengaluru,Air,Partner-B,Tier-1,432.0,2.05,0.7,1300.0,0,2026-01-21
1208,Nagpur,Indore,Air,InHouse Fleet,Tier-2,1028.0,6.48,1.5,2996.0,0,2026-04-13
1209,Bengaluru,Pune,Road,Partner-B,Tier-1,325.0,3.28,1.9,419.0,0,2026-06-02
1214,Nagpur,Pune,Road,Partner-A,Tier-1,456.0,6.65,1.8,635.0,1,2026-02-27
1215,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,631.0,3.37,2.4,706.0,0,2026-02-06
1216,Bengaluru,Pune,Road,Partner-A,Tier-1,700.0,3.49,2.5,843.0,1,2026-06-26
1217,Nagpur,Hyderabad,Road,InHouse Fleet,Tier-1,40.0,6.61,0.8,322.0,0,2026-07-24
1218,Chennai,Kochi,Road,Partner-A,Tier-2,667.0,10.26,3.0,845.0,0,2026-05-23
1220,Hyderabad,Kochi,Air,InHouse Fleet,Tier-2,357.0,8.29,1.0,1547.0,0,2026-06-05
1221,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,199.0,5.2,0.8,464.0,0,2026-07-14
1222,Chennai,Kochi,Road,InHouse Fleet,Tier-2,704.0,0.84,3.9,752.0,1,2026-08-03
1223,Bengaluru,Chennai,Road,InHouse Fleet,Tier-1,375.0,3.42,1.8,523.0,0,2026-05-12
1224,Indore,Hyderabad,Road,InHouse Fleet,Tier-1,299.0,3.11,0.9,441.0,1,2026-02-16
1225,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,631.0,9.02,3.2,858.0,0,2026-06-27
1226,Nagpur,Pune,Air,InHouse Fleet,Tier-1,908.0,6.01,2.5,2721.0,0,2026-07-07
1227,Indore,Coimbatore,Road,Partner-A,Tier-2,604.0,6.18,2.6,754.0,0,2026-07-09
1228,Kochi,Chennai,Road,Partner-B,Tier-1,442.0,2.68,2.4,596.0,1,2026-07-14
1229,Nagpur,Hyderabad,Road,InHouse Fleet,Tier-1,233.0,13.46,2.8,603.0,0,2026-04-13
1230,Hyderabad,Nagpur,Road,Partner-A,Tier-2,703.0,6.15,2.0,860.0,0,2026-03-13
1231,Indore,Nagpur,Road,Partner-A,Tier-2,607.0,2.53,2.4,734.0,0,2026-06-20
1232,Kochi,Chennai,Road,InHouse Fleet,Tier-1,276.0,2.7,2.8,376.0,0,2026-03-30
1233,Coimbatore,Indore,Road,Partner-A,Tier-2,977.0,6.83,4.5,1126.0,1,2026-02-27
1234,Bengaluru,Pune,Road,InHouse Fleet,Tier-1,562.0,2.45,2.0,626.0,0,2026-04-15
1236,Pune,Nagpur,Road,InHouse Fleet,Tier-2,675.0,3.15,3.7,761.0,0,2026-06-29
1238,Kochi,Hyderabad,Rail,Partner-A,Tier-1,40.0,1.95,1.6,120.0,0,2026-07-23
1239,Bengaluru,Chennai,Road,InHouse Fleet,Tier-1,285.0,8.97,2.5,529.0,0,2026-03-10
1240,Hyderabad,Indore,Road,InHouse Fleet,Tier-2,1137.0,2.5,4.0,1123.0,0,2026-08-13
1241,Coimbatore,Nagpur,Road,Partner-B,Tier-2,608.0,14.96,2.5,991.0,0,2026-02-15
1243,Indore,Kochi,Road,Partner-A,Tier-2,849.0,7.46,4.2,1092.0,0,2026-06-02
1244,Indore,Nagpur,Road,Partner-B,Tier-2,910.0,1.95,2.7,985.0,0,2026-01-25
1245,Indore,Pune,Road,Partner-A,Tier-1,389.0,8.24,3.0,541.0,0,2026-05-01
1246,Kochi,Chennai,Road,Partner-A,Tier-1,198.0,13.47,2.7,569.0,0,2026-02-04
1247,Nagpur,Pune,Road,Partner-A,Tier-1,40.0,5.03,1.9,203.0,1,2026-07-08
1248,Nagpur,Coimbatore,Road,Partner-B,Tier-2,773.0,14.54,2.7,1045.0,1,2026-01-15
1249,Chennai,Coimbatore,Air,InHouse Fleet,Tier-2,503.0,7.56,1.5,1893.0,0,2026-04-16
1250,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,682.0,3.29,1.8,770.0,0,2026-08-06
1252,Nagpur,Indore,Road,Partner-B,Tier-2,425.0,20.71,1.7,1102.0,0,2026-05-08
1253,Kochi,Bengaluru,Road,Partner-A,Tier-1,302.0,1.48,2.0,369.0,0,2026-03-15
1254,Chennai,Indore,Road,InHouse Fleet,Tier-2,656.0,4.11,1.7,727.0,0,2026-03-29
1255,Coimbatore,Kochi,Road,Partner-B,Tier-2,698.0,5.2,2.4,786.0,0,2026-06-12
1258,Hyderabad,Nagpur,Road,Partner-A,Tier-2,449.0,18.44,3.2,918.0,0,2026-01-29
1259,Kochi,Bengaluru,Road,InHouse Fleet,Tier-1,565.0,9.11,2.2,852.0,0,2026-02-07
1260,Hyderabad,Indore,Air,Partner-B,Tier-2,543.0,,2.0,2045.0,0,2026-07-16
1261,Indore,Kochi,Road,InHouse Fleet,Tier-2,349.0,2.87,2.1,641.0,0,2026-01-24
1262,Hyderabad,Pune,Road,Partner-B,Tier-1,330.0,4.88,1.5,427.0,0,2026-01-19
1263,Indore,Bengaluru,Road,Partner-A,Tier-1,356.0,3.35,1.7,489.0,0,2026-06-23
1264,Indore,Kochi,Road,InHouse Fleet,Tier-2,679.0,7.87,2.6,847.0,0,2026-02-18
1265,Nagpur,Pune,Air,Partner-B,Tier-1,595.0,12.05,0.7,2405.0,0,2026-02-13
1266,Hyderabad,Kochi,Road,Partner-A,Tier-2,607.0,23.82,2.9,1305.0,0,2026-07-20
1267,Indore,Pune,Road,InHouse Fleet,Tier-1,328.0,3.68,1.7,519.0,0,2026-06-03
1268,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,151.0,1.44,1.9,179.0,0,2026-06-02
1269,Coimbatore,Kochi,Road,Partner-B,Tier-2,798.0,4.17,3.0,944.0,0,2026-02-04
1270,Chennai,Nagpur,Road,InHouse Fleet,Tier-2,683.0,10.94,2.4,841.0,0,2026-06-13
1271,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,574.0,2.57,2.4,518.0,1,2026-05-22
1272,Nagpur,Indore,Road,InHouse Fleet,Tier-2,307.0,5.35,1.8,475.0,0,2026-02-25
1273,Hyderabad,Pune,Air,InHouse Fleet,Tier-1,610.0,8.13,2.4,2200.0,0,2026-05-14
1275,Indore,Kochi,Air,InHouse Fleet,Tier-2,429.0,3.74,1.4,1476.0,0,2026-02-01
1276,Kochi,Nagpur,Air,InHouse Fleet,Tier-2,544.0,6.35,1.6,2008.0,0,2026-01-26
1277,Bengaluru,Coimbatore,Air,InHouse Fleet,Tier-2,715.0,2.35,0.8,2040.0,0,2026-05-23
1278,Indore,Pune,Road,InHouse Fleet,Tier-1,135.0,12.62,1.3,511.0,0,2026-06-26
1279,Coimbatore,Kochi,Road,Partner-B,Tier-2,381.0,4.43,2.7,603.0,0,2026-08-11
1280,Pune,Kochi,Air,InHouse Fleet,Tier-2,268.0,6.21,1.5,1216.0,0,2026-02-25
1281,Chennai,Pune,Road,Partner-B,Tier-1,480.0,0.88,1.4,557.0,0,2026-02-06
1282,Indore,Bengaluru,Road,InHouse Fleet,Tier-1,252.0,2.05,1.0,385.0,0,2026-05-05
1284,Bengaluru,Nagpur,Air,Partner-B,Tier-2,1177.0,10.69,1.5,3599.0,0,2026-08-18
1285,Indore,Coimbatore,Road,InHouse Fleet,Tier-2,471.0,3.7,2.6,620.0,0,2026-02-22
1286,Nagpur,Pune,Road,Partner-A,Tier-1,184.0,2.46,1.9,438.0,1,2026-07-05
1287,Chennai,Nagpur,Road,Partner-B,Tier-2,548.0,1.32,1.4,674.0,0,2026-04-11
1289,Pune,Chennai,Rail,InHouse Fleet,Tier-1,394.0,12.46,1.7,547.0,0,2026-07-30
1290,Bengaluru,Kochi,Road,Partner-A,Tier-2,565.0,8.84,2.3,950.0,0,2026-03-19
1291,Bengaluru,Indore,Road,InHouse Fleet,Tier-2,760.0,8.43,2.1,1016.0,0,2026-02-05
1292,Coimbatore,Kochi,Air,InHouse Fleet,Tier-2,474.0,15.87,1.1,2374.0,0,2026-04-11
1293,Pune,Bengaluru,Road,InHouse Fleet,Tier-1,101.0,4.11,2.0,268.0,0,2026-01-11
1294,Bengaluru,Coimbatore,Road,InHouse Fleet,Tier-2,326.0,1.45,2.0,451.0,0,2026-01-27
1295,Pune,Kochi,Rail,Partner-A,Tier-2,250.0,5.59,1.2,363.0,0,2026-01-02
1296,Chennai,Pune,Road,InHouse Fleet,Tier-1,257.0,17.91,1.5,760.0,0,2026-01-22
1297,Hyderabad,Nagpur,Road,InHouse Fleet,Tier-2,596.0,5.68,2.2,750.0,0,2026-03-07
1298,Bengaluru,Pune,Road,Partner-A,Tier-1,236.0,11.84,1.7,647.0,0,2026-07-31
1299,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,574.0,1.51,1.5,686.0,0,2026-08-24
1300,Chennai,Coimbatore,Air,InHouse Fleet,Tier-2,871.0,2.82,1.3,2420.0,0,2026-04-22
1301,Indore,Nagpur,Road,Partner-A,Tier-2,590.0,10.25,2.9,776.0,1,2026-01-17
1303,Indore,Bengaluru,Road,Partner-A,Tier-1,40.0,,1.0,271.0,0,2026-05-12
1304,Nagpur,Indore,Road,Partner-B,Tier-2,548.0,4.95,1.7,654.0,0,2026-01-14
1306,Indore,Coimbatore,Road,Partner-A,Tier-2,542.0,11.73,1.7,833.0,0,2026-01-07
1307,Kochi,Chennai,Road,InHouse Fleet,Tier-1,232.0,10.16,1.9,535.0,0,2026-03-20
1308,Kochi,Bengaluru,Road,InHouse Fleet,Tier-1,224.0,6.24,1.2,374.0,0,2026-08-10
1309,Bengaluru,Coimbatore,Road,Partner-B,Tier-2,532.0,0.32,2.5,470.0,0,2026-05-24
1310,Pune,Chennai,Road,Partner-B,Tier-1,280.0,5.41,1.2,485.0,0,2026-04-14
1312,Chennai,Bengaluru,Road,Partner-A,Tier-1,236.0,7.4,0.8,479.0,0,2026-07-13
1314,Coimbatore,Bengaluru,Road,Partner-B,Tier-1,387.0,0.91,2.0,450.0,0,2026-05-27
1315,Nagpur,Hyderabad,Road,Partner-A,Tier-1,415.0,7.21,1.9,664.0,0,2026-01-01
1316,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,186.0,12.09,1.8,510.0,0,2026-01-31
1317,Chennai,Pune,Road,InHouse Fleet,Tier-1,579.0,5.4,2.8,756.0,0,2026-05-08
1318,Kochi,Nagpur,Road,Partner-B,Tier-2,474.0,2.21,1.8,642.0,0,2026-05-12
1319,Chennai,Indore,Air,InHouse Fleet,Tier-2,359.0,0.39,1.5,1058.0,0,2026-04-01
1320,Hyderabad,Chennai,Air,Partner-A,Tier-1,419.0,7.32,1.1,1778.0,0,2026-02-27
1321,Kochi,Pune,Road,InHouse Fleet,Tier-1,203.0,1.05,1.8,292.0,0,2026-02-25
1322,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,408.0,8.38,2.0,606.0,0,2026-06-30
1323,Coimbatore,Indore,Air,InHouse Fleet,Tier-2,217.0,17.33,0.8,1893.0,0,2026-08-05
1325,Coimbatore,Hyderabad,Air,InHouse Fleet,Tier-1,601.0,2.93,1.0,1798.0,0,2026-08-02
1326,Bengaluru,Nagpur,Air,Partner-A,Tier-2,771.0,4.51,1.8,2368.0,0,2026-02-12
1327,Bengaluru,Hyderabad,Air,InHouse Fleet,Tier-1,80.0,17.99,1.8,1589.0,0,2026-03-15
1328,Coimbatore,Indore,Road,InHouse Fleet,Tier-2,384.0,5.91,2.4,554.0,0,2026-08-13
1330,Coimbatore,Pune,Road,Partner-A,Tier-1,651.0,3.73,1.9,850.0,0,2026-02-18
1331,Nagpur,Coimbatore,Road,InHouse Fleet,Tier-2,517.0,10.94,1.6,789.0,0,2026-04-22
1332,Nagpur,Pune,Air,InHouse Fleet,Tier-1,200.0,3.9,0.7,800.0,0,2026-04-18
1333,Indore,Chennai,Road,InHouse Fleet,Tier-1,40.0,2.76,0.7,238.0,0,2026-03-01
1334,Kochi,Pune,Road,InHouse Fleet,Tier-1,287.0,8.29,0.8,567.0,0,2026-08-10
1335,Pune,Indore,Air,Partner-B,Tier-2,609.0,11.55,1.9,2461.0,0,2026-04-04
1336,Nagpur,Bengaluru,Air,Partner-B,Tier-1,479.0,2.75,1.1,1455.0,0,2026-05-24
1337,Hyderabad,Chennai,Rail,InHouse Fleet,Tier-1,98.0,6.29,1.5,246.0,0,2026-03-14
1339,Nagpur,Chennai,Road,Partner-B,Tier-1,76.0,4.67,1.0,244.0,0,2026-07-28
1340,Nagpur,Coimbatore,Road,InHouse Fleet,Tier-2,731.0,5.28,2.6,926.0,0,2026-04-09
1341,Indore,Hyderabad,Air,Partner-B,Tier-1,531.0,2.23,1.0,1635.0,0,2026-07-07
1342,Kochi,Nagpur,Road,Partner-B,Tier-2,367.0,8.74,1.8,642.0,0,2026-04-24
1343,Indore,Kochi,Road,InHouse Fleet,Tier-2,845.0,14.92,2.4,1227.0,0,2026-06-24
1344,Bengaluru,Chennai,Road,InHouse Fleet,Tier-1,357.0,2.69,1.8,399.0,0,2026-01-15
1345,Indore,Nagpur,Road,Partner-B,Tier-2,847.0,8.74,3.8,1107.0,0,2026-03-04
1346,Hyderabad,Nagpur,Road,Partner-A,Tier-2,637.0,10.77,2.7,970.0,1,2026-08-28
1347,Hyderabad,Nagpur,Road,InHouse Fleet,Tier-2,196.0,6.25,1.6,550.0,0,2026-01-28
1348,Indore,Hyderabad,Road,InHouse Fleet,Tier-1,323.0,8.48,0.9,611.0,0,2026-05-28
1350,Coimbatore,Indore,Road,Partner-A,Tier-2,841.0,,3.2,949.0,0,2026-08-13
1352,Kochi,Nagpur,Road,Partner-B,Tier-2,489.0,14.36,2.5,908.0,0,2026-07-10
1353,Indore,Bengaluru,Rail,InHouse Fleet,Tier-1,280.0,11.61,1.7,456.0,0,2026-06-10
1354,Nagpur,Indore,Road,Partner-A,Tier-2,618.0,12.52,2.5,1024.0,0,2026-02-05
1355,Chennai,Coimbatore,Road,Partner-A,Tier-2,128.0,1.88,1.2,239.0,0,2026-05-05
1356,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,651.0,7.73,2.8,848.0,0,2026-05-21
1357,Pune,Chennai,Road,InHouse Fleet,Tier-1,188.0,3.17,2.3,320.0,1,2026-03-03
1359,Pune,Chennai,Air,Partner-B,Tier-1,441.0,15.19,1.5,2223.0,0,2026-07-15
1360,Indore,Hyderabad,Road,InHouse Fleet,Tier-1,334.0,2.74,1.2,420.0,0,2026-05-31
1361,Nagpur,Chennai,Air,Partner-A,Tier-1,576.0,6.44,0.9,1987.0,0,2026-07-19
1363,Bengaluru,Pune,Road,Partner-A,Tier-1,423.0,0.63,2.4,471.0,0,2026-01-13
1364,Nagpur,Chennai,Road,Partner-A,Tier-1,308.0,6.42,1.1,507.0,0,2026-03-29
1366,Nagpur,Chennai,Road,Partner-B,Tier-1,189.0,,1.5,327.0,0,2026-02-09
1367,Hyderabad,Bengaluru,Road,Partner-A,Tier-1,494.0,8.01,1.9,729.0,0,2026-08-26
1368,Nagpur,Chennai,Road,InHouse Fleet,Tier-1,40.0,4.78,0.5,202.0,0,2026-06-07
1370,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,766.0,3.99,3.2,823.0,0,2026-05-04
1371,Indore,Nagpur,Road,InHouse Fleet,Tier-2,452.0,15.45,2.4,879.0,0,2026-08-10
1372,Hyderabad,Bengaluru,Road,InHouse Fleet,Tier-1,575.0,21.66,1.5,1094.0,0,2026-01-25
1373,Kochi,Pune,Road,InHouse Fleet,Tier-1,379.0,1.39,2.1,407.0,0,2026-08-13
1374,Chennai,Indore,Road,Partner-A,Tier-2,766.0,4.1,2.9,824.0,0,2026-07-20
1375,Hyderabad,Nagpur,Air,InHouse Fleet,Tier-2,665.0,9.73,2.0,2412.0,0,2026-06-03
1376,Coimbatore,Bengaluru,Air,Partner-A,Tier-1,40.0,7.09,1.1,834.0,0,2026-01-24
1377,Pune,Nagpur,Air,Partner-A,Tier-2,495.0,9.36,2.2,1996.0,0,2026-04-07
1378,Coimbatore,Kochi,Road,InHouse Fleet,Tier-2,771.0,5.06,2.6,954.0,0,2026-02-08
1380,Chennai,Nagpur,Road,InHouse Fleet,Tier-2,680.0,11.94,2.3,986.0,0,2026-08-05
1381,Nagpur,Coimbatore,Road,InHouse Fleet,Tier-2,863.0,6.24,2.3,1021.0,0,2026-04-19
1384,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,423.0,7.39,1.4,745.0,0,2026-07-26
1386,Pune,Nagpur,Air,Partner-A,Tier-2,476.0,1.91,0.8,1496.0,0,2026-03-02
1388,Pune,Coimbatore,Road,Partner-B,Tier-2,507.0,5.77,2.3,737.0,0,2026-08-21
1389,Indore,Coimbatore,Road,Partner-A,Tier-2,669.0,9.8,2.3,911.0,0,2026-08-28
1390,Bengaluru,Chennai,Road,Partner-B,Tier-1,40.0,6.8,1.3,286.0,0,2026-06-26
1391,Chennai,Kochi,Road,InHouse Fleet,Tier-2,951.0,5.96,2.4,1109.0,0,2026-06-18
1392,Nagpur,Coimbatore,Air,Partner-A,Tier-2,730.0,7.73,1.1,2382.0,0,2026-07-17
1393,Kochi,Chennai,Air,Partner-B,Tier-1,571.0,6.21,0.9,1806.0,0,2026-01-20
1394,Nagpur,Pune,Road,Partner-A,Tier-1,65.0,5.19,2.4,292.0,0,2026-06-21
1395,Coimbatore,Bengaluru,Rail,Partner-A,Tier-1,574.0,10.02,2.0,735.0,0,2026-01-16
1396,Nagpur,Indore,Rail,InHouse Fleet,Tier-2,1052.0,4.92,2.9,923.0,0,2026-05-29
1397,Hyderabad,Pune,Air,InHouse Fleet,Tier-1,112.0,1.79,1.0,551.0,0,2026-01-15
1398,Indore,Coimbatore,Air,InHouse Fleet,Tier-2,789.0,14.98,2.5,3008.0,0,2026-06-16
1400,Coimbatore,Pune,Road,Partner-B,Tier-1,350.0,3.26,1.0,355.0,0,2026-02-11
1401,Hyderabad,Kochi,Road,InHouse Fleet,Tier-2,372.0,1.32,1.8,428.0,0,2026-07-08
1402,Hyderabad,Kochi,Road,Partner-B,Tier-2,739.0,8.43,1.8,889.0,0,2026-01-04
1403,Bengaluru,Kochi,Rail,Partner-B,Tier-2,800.0,16.27,1.7,923.0,0,2026-06-01
1404,Nagpur,Pune,Road,InHouse Fleet,Tier-1,242.0,8.57,1.1,442.0,0,2026-05-11
1405,Chennai,Coimbatore,Air,InHouse Fleet,Tier-2,860.0,13.57,1.9,3026.0,0,2026-04-24
1406,Kochi,Indore,Air,Partner-B,Tier-2,350.0,2.48,0.8,1128.0,0,2026-05-09
1407,Chennai,Nagpur,Air,Partner-B,Tier-2,381.0,1.82,1.5,1256.0,0,2026-08-10
1408,Coimbatore,Pune,Rail,InHouse Fleet,Tier-1,375.0,4.09,1.8,385.0,1,2026-05-21
1409,Indore,Chennai,Road,InHouse Fleet,Tier-1,355.0,11.34,1.7,617.0,0,2026-02-23
1410,Chennai,Coimbatore,Road,Partner-A,Tier-2,521.0,8.03,2.9,795.0,0,2026-03-23
1412,Chennai,Indore,Road,InHouse Fleet,Tier-2,796.0,8.46,2.4,1016.0,0,2026-02-09
1413,Coimbatore,Nagpur,Road,Partner-A,Tier-2,746.0,5.96,2.9,759.0,1,2026-05-07
1415,Chennai,Coimbatore,Air,InHouse Fleet,Tier-2,804.0,4.15,0.8,2419.0,0,2026-05-19
1416,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,328.0,6.17,1.8,534.0,0,2026-02-11
1417,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,758.0,4.78,2.5,928.0,0,2026-04-03
1418,Indore,Chennai,Road,InHouse Fleet,Tier-1,270.0,3.92,0.9,1831.5,0,2026-01-04
1419,Coimbatore,Pune,Road,InHouse Fleet,Tier-1,720.0,7.23,2.8,1005.0,0,2026-01-25
1420,Bengaluru,Indore,Road,InHouse Fleet,Tier-2,504.0,4.43,1.7,621.0,0,2026-04-10
1421,Bengaluru,Hyderabad,Air,InHouse Fleet,Tier-1,729.0,6.64,2.6,2187.0,0,2026-06-13
1422,Bengaluru,Indore,Road,InHouse Fleet,Tier-2,656.0,0.73,1.7,635.0,0,2026-07-11
1424,Indore,Coimbatore,Road,InHouse Fleet,Tier-2,402.0,6.24,2.0,628.0,0,2026-05-05
1425,Kochi,Hyderabad,Air,InHouse Fleet,Tier-1,596.0,4.4,1.5,1898.0,0,2026-06-21
1426,Nagpur,Chennai,Road,Partner-A,Tier-1,373.0,14.07,1.7,760.0,0,2026-02-09
1427,Indore,Chennai,Road,Partner-B,Tier-1,503.0,1.25,1.8,505.0,0,2026-04-02
1428,Hyderabad,Bengaluru,Road,InHouse Fleet,Tier-1,570.0,5.89,2.3,741.0,0,2026-06-22
1429,Nagpur,Chennai,Air,Partner-A,Tier-1,411.0,9.89,2.0,1812.0,1,2026-05-16
1430,Indore,Nagpur,Road,Partner-A,Tier-2,543.0,4.93,1.4,690.0,0,2026-03-26
1431,Bengaluru,Hyderabad,Road,Partner-A,Tier-1,526.0,4.29,1.7,693.0,0,2026-02-04
1432,Coimbatore,Chennai,Rail,InHouse Fleet,Tier-1,350.0,9.86,1.0,524.0,0,2026-06-21
1433,Nagpur,Coimbatore,Air,Partner-A,Tier-2,773.0,7.89,0.9,2515.0,0,2026-05-26
1434,Pune,Indore,Road,InHouse Fleet,Tier-2,262.0,8.32,1.8,464.0,0,2026-02-16
1435,Pune,Kochi,Road,Partner-A,Tier-2,730.0,3.93,3.0,917.0,0,2026-06-02
1436,Chennai,Indore,Road,Partner-A,Tier-2,535.0,3.53,2.8,769.0,0,2026-08-26
1437,Nagpur,Bengaluru,Road,InHouse Fleet,Tier-1,648.0,6.64,2.8,934.0,0,2026-06-18
1438,Coimbatore,Indore,Road,Partner-B,Tier-2,762.0,10.44,3.1,1069.0,0,2026-01-05
1439,Kochi,Hyderabad,Rail,InHouse Fleet,Tier-1,393.0,1.57,0.9,278.0,0,2026-07-11
1440,Hyderabad,Bengaluru,Rail,Partner-B,Tier-1,438.0,5.07,2.7,373.0,0,2026-07-09
1441,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,170.0,3.67,1.3,292.0,0,2026-05-05
1442,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,942.0,5.55,3.7,1063.0,0,2026-04-21
1443,Pune,Bengaluru,Road,InHouse Fleet,Tier-1,708.0,9.25,1.8,943.0,0,2026-03-13
1444,Hyderabad,Pune,Rail,Partner-B,Tier-1,421.0,2.7,1.7,433.0,0,2026-03-28
1445,Hyderabad,Nagpur,Rail,InHouse Fleet,Tier-2,936.0,8.53,3.3,825.0,1,2026-01-03
1446,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,548.0,4.04,2.2,771.0,0,2026-08-24
